id,Action
145,0.9860382246837665
146,0.8356504405387668
147,0.8671809766769437
148,0.8587595949405549
149,0.9878563938303561
150,0.9600120461360384
151,0.9696302138335577
152,0.940399460777613
153,0.9800668528759158
154,0.9022702300210345
155,0.8985947197745092
156,0.9421462967832471
157,0.9068594106860607
158,0.9627467492849517
159,0.990253482752527
160,0.9677299835556181
161,0.8698541665634452
162,0.9687865908027868
163,0.9665009557192435
164,0.8762927329849985
165,0.965426869449852
166,0.9794301254799928
167,0.945268000037003
168,0.945268000037003
169,0.9699453534241423
170,0.9904423674371295
171,0.9696302138335577
172,0.9214675082797266
173,0.9779993766214451
174,0.9607364295042378
175,0.9241405461522743
176,0.981727816401713
177,0.9538172026446362
178,0.9890742742542661
179,0.9941727130166823
180,0.8671809766769437
181,0.8772351965095883
182,0.9686391108590116
183,0.9640476328074309
184,0.955933382994107
185,0.9768609280339502
186,0.9332776450026475
187,0.9781602336470954
188,0.9538172026446362
189,0.9434409653771204
190,0.981727816401713
191,0.9687865908027868
192,0.9249739988313995
193,0.981727816401713
194,0.9333754748021688
195,0.947777948753783
196,0.9860382246837665
197,0.9607946520941731
198,0.9158845940511978
199,0.9768609280339502
200,0.7968201527153682
201,0.9430342143060507
202,0.947474038154892
203,0.8196646771080832
204,0.945268000037003
205,0.991866381056925
206,0.9389271379385399
207,0.9809019853312323
208,0.9481168429066182
209,0.9711602171230416
210,0.9873670696481036
211,0.9757135069566314
212,0.8388402952873327
213,0.9671773314289944
214,0.9350934018787792
215,0.954895059939591
216,0.9669986058540727
217,0.9266152203278428
218,0.9592447730463457
219,0.9365553680742298
220,0.9292829583779576
221,0.8777919383661152
222,0.9955370318250529
223,0.9515890389370206
224,0.9400392160148774
225,0.979705897545396
226,0.9274219036764577
227,0.850427285464224
228,0.9635503329614288
229,0.9748860382246427
230,0.9904948053186587
231,0.9481168429066182
232,0.9293852615190482
233,0.9068594106860607
234,0.969734888905174
235,0.9741368679437855
236,0.8815355645463205
237,0.9669057330195714
238,0.9725861043321842
239,0.8255718694247917
240,0.9624522504890425
241,0.965426869449852
242,0.8617409338503379
243,0.911013094438457
244,0.9022702300210345
245,0.9358813156780552
246,0.9978932978186759
247,0.9580498319978491
248,0.9063230663742914
249,0.9729515850377011
250,0.9848890411920693
251,0.9906691692567511
252,0.9579978716153777
253,0.9657857058178179
254,0.9823405526682543
255,0.9853566218722977
256,0.965426869449852
257,0.9514245939780548
258,0.9249739988313995
259,0.9500632170265605
260,0.981727816401713
261,0.9860382246837665
262,0.9495973871200298
263,0.9594989187375254
264,0.9687865908027868
265,0.9826258300302929
266,0.9481168429066182
267,0.9624522504890425
268,0.9703530353960119
269,0.9729515850377011
270,0.9806713076501091
271,0.9850362731649125
272,0.9499101934413484
273,0.9856378568032
274,0.990877349891309
275,0.981727816401713
276,0.9098623821430701
277,0.9870192799408496
278,0.9568019379232607
279,0.9511465445091756
280,0.9022702300210345
281,0.9957215677532405
282,0.9814089247384686
283,0.9515890389370206
284,0.9274219036764577
285,0.9607946520941731
286,0.9606809224774221
287,0.9971671411281071
288,0.9428229685113579
289,0.9048503777864914
290,0.9826258300302929
291,0.816030065180542
292,0.9596170313130791
293,0.9748860382246427
294,0.9639981802273332
295,0.9760248518416142
296,0.7968201527153682
297,0.8289418604100629
298,0.9760248518416142
299,0.8255718694247917
300,0.9860382246837665
301,0.9515890389370206
302,0.947777948753783
303,0.8565109104774898
304,0.9049545252179636
305,0.9596170313130791
306,0.954895059939591
307,0.9068594106860607
308,0.9968859790644078
309,0.9125058957860234
310,0.9715790514634887
311,0.9948427323284644
312,0.8908164693286474
313,0.9669057330195714
314,0.9249739988313995
315,0.9853566218722977
316,0.9814461502645232
317,0.8317229854868315
318,0.985846892110059
319,0.9076572634600654
320,0.9910824737887444
321,0.9687865908027868
322,0.8255718694247917
323,0.9687865908027868
324,0.9624022110261353
325,0.9624022110261353
326,0.9479955641108861
327,0.9957019372845338
328,0.9635503329614288
329,0.9216098675971165
330,0.9806713076501091
331,0.9627467492849517
332,0.9309758920801979
333,0.9838330912307042
334,0.8815355645463205
335,0.9845592955750908
336,0.9481168429066182
337,0.9613820997061598
338,0.9600120461360384
339,0.922239395106346
340,0.9049514348040424
341,0.9798254448629179
342,0.9725861043321842
343,0.9509377344591017
344,0.9365553680742298
345,0.9994210859559111
346,0.9273355418817563
347,0.8933016028158974
348,0.9708911385035024
349,0.9975901080016218
350,0.9860382246837665
351,0.8879436856569983
352,0.9984938152043384
353,0.9644430867049948
354,0.9408315043295175
355,0.9653701658187345
356,0.9641150175567582
357,0.9022702300210345
358,0.9354322668721474
359,0.9725861043321842
360,0.9494531688488419
361,0.969897798305918
362,0.9623421049766521
363,0.9641150175567582
364,0.8442626494609161
365,0.9747502886967607
366,0.9607946520941731
367,0.9284119912630656
368,0.9687865908027868
369,0.9049545252179636
370,0.960942142341563
371,0.9643385648772228
372,0.9607946520941731
373,0.8289418604100629
374,0.9639981802273332
375,0.7978400253781975
376,0.9794301254799928
377,0.8289418604100629
378,0.9480958635363229
379,0.981727816401713
380,0.9049545252179636
381,0.8289418604100629
382,0.9538172026446362
383,0.9993045376561933
384,0.9098623821430701
385,0.8942554574653451
386,0.9748860382246427
387,0.9873142331743111
388,0.9013907138260883
389,0.8934420487637988
390,0.9643385648772228
391,0.9808191747423809
392,0.9977061192860618
393,0.9602364316077796
394,0.9785457926268039
395,0.9049545252179636
396,0.9926110888750354
397,0.9860382246837665
398,0.9365553680742298
399,0.9828558241438152
400,0.9515890389370206
401,0.9721285322086194
402,0.9760248518416142
403,0.9785294916834484
404,0.9748860382246427
405,0.981727816401713
406,0.8781079923505812
407,0.9123489991913937
408,0.9748860382246427
409,0.9643385648772228
410,0.9354322668721474
411,0.9930791364553976
412,0.9049545252179636
413,0.816030065180542
414,0.9354507394788959
415,0.9687865908027868
416,0.9438218552452007
417,0.95310820600743
418,0.8902580438268636
419,0.9736159582945948
420,0.8850343521694398
421,0.9923526186571346
422,0.907991193757203
423,0.9049514348040424
424,0.7844004301814634
425,0.9580579632598931
426,0.9860382246837665
427,0.9725962587112184
428,0.9274475393626185
429,0.8642766092681602
430,0.9704926293495468
431,0.947777948753783
432,0.9618910654728284
433,0.9481168429066182
434,0.8255718694247917
435,0.9796271064462222
436,0.9982104786280146
437,0.957575243847266
438,0.8139589149775963
439,0.8908164693286474
440,0.940399460777613
441,0.9596170313130791
442,0.9687865908027868
443,0.9293852615190482
444,0.9627467492849517
445,0.8255968185771959
446,0.9832715232773812
447,0.816030065180542
448,0.9868430692406029
449,0.9856378568032
450,0.8963409655492574
451,0.8317229854868315
452,0.9274475393626185
453,0.9480044218051559
454,0.9312354103868931
455,0.9735415487811113
456,0.9768609280339502
457,0.9904395561120412
458,0.948187902061911
459,0.9495973871200298
460,0.9515890389370206
461,0.8255968185771959
462,0.9909206028831824
463,0.928048715172662
464,0.965426869449852
465,0.9827521392729408
466,0.9806713076501091
467,0.7807807676680488
468,0.9162164921772042
469,0.8933016028158974
470,0.9480958635363229
471,0.9868326402848216
472,0.9695609665186946
473,0.9703915965775615
474,0.9428229685113579
475,0.9591654721680689
476,0.9048503777864914
477,0.9527695457677765
478,0.9624522504890425
479,0.9909206028831824
480,0.9515890389370206
481,0.9515890389370206
482,0.7361913947455908
483,0.981727816401713
484,0.9725861043321842
485,0.9687865908027868
486,0.945268000037003
487,0.9049514348040424
488,0.9494612135771247
489,0.9705035356549304
490,0.945268000037003
491,0.9538172026446362
492,0.9495973871200298
493,0.8139589149775963
494,0.9515890389370206
495,0.9710139535366432
496,0.9970978589616454
497,0.950632115169094
498,0.9635503329614288
499,0.9766969228885907
500,0.9431975000643683
501,0.9721285322086194
502,0.947474038154892
503,0.9591654721680689
504,0.965426869449852
505,0.9158845940511978
506,0.981727816401713
507,0.9480044218051559
508,0.9068594106860607
509,0.9309758920801979
510,0.8481097498456169
511,0.8255968185771959
512,0.9917980871951494
513,0.8731688913336791
514,0.8255718694247917
515,0.9652951387269066
516,0.986869045344897
517,0.9703530353960119
518,0.9736697199526019
519,0.8538795572648908
520,0.899265075114313
521,0.9811551063408792
522,0.8995271355501736
523,0.9581516896656439
524,0.9549614363033476
525,0.9595301403670318
526,0.8356504405387668
527,0.927130181734797
528,0.9669746583562502
529,0.9310660161167501
530,0.9868430692406029
531,0.8588082791725333
532,0.9249739988313995
533,0.9515890389370206
534,0.8617409338503379
535,0.9624022110261353
536,0.9457064621594827
537,0.9984778271559872
538,0.9249739988313995
539,0.9580498319978491
540,0.9690200232779427
541,0.9108288102685648
542,0.9619512193607481
543,0.9510987998410617
544,0.9579978716153777
545,0.948140199414884
546,0.9292829583779576
547,0.9640476328074309
548,0.8662529115222137
549,0.9358813156780552
550,0.9730370072345332
551,0.9841245506492975
552,0.8255718694247917
553,0.9742728584071387
554,0.9365094825839949
555,0.9511465445091756
556,0.945268000037003
557,0.969797936762802
558,0.9274475393626185
559,0.9595301403670318
560,0.9473194207743606
561,0.8388402952873327
562,0.9527695457677765
563,0.9905279854078171
564,0.9515890389370206
565,0.9964192546391272
566,0.7459843580347074
567,0.9619762244056939
568,0.825740351284092
569,0.9538172026446362
570,0.8902580438268636
571,0.8255968185771959
572,0.9699453534241423
573,0.7968201527153682
574,0.825740351284092
575,0.981727816401713
576,0.9147826116597934
577,0.9729515850377011
578,0.9879202441173347
579,0.8205203493038264
580,0.9135321401369723
581,0.986869045344897
582,0.9743145511960148
583,0.9123489991913937
584,0.9293852615190482
585,0.9624522504890425
586,0.9975409584616539
587,0.993452984167068
588,0.9249739988313995
589,0.9520738886920689
590,0.928048715172662
591,0.9584909845006833
592,0.9287149435447467
593,0.8698541665634452
594,0.9977661353209516
595,0.981727816401713
596,0.9721285322086194
597,0.9838796430363278
598,0.8388402952873327
599,0.9479955641108861
600,0.9076572634600654
601,0.9705035356549304
602,0.9400392160148774
603,0.9957215677532405
604,0.9612162525680569
605,0.8887522079284739
606,0.9068594106860607
607,0.9515890389370206
608,0.8538919476525102
609,0.9737767711035119
610,0.957563298589075
611,0.987822392588277
612,0.7390561908587268
613,0.9928304837867604
614,0.8356504405387668
615,0.9860382246837665
616,0.909424883597949
617,0.965426869449852
618,0.825740351284092
619,0.9654228030549712
620,0.9511465445091756
621,0.9607946520941731
622,0.9841245506492975
623,0.9652951387269066
624,0.9049545252179636
625,0.8887522079284739
626,0.9646519099338926
627,0.941509264094755
628,0.922239395106346
629,0.996733524630039
630,0.9806286035496392
631,0.9068594106860607
632,0.9725861043321842
633,0.9147826116597934
634,0.987822392588277
635,0.9198617596259705
636,0.961926055368657
637,0.9866831774381358
638,0.9639981802273332
639,0.9048503777864914
640,0.981727816401713
641,0.9671621507527358
642,0.940960501310319
643,0.9721285322086194
644,0.9961638022623477
645,0.9340280368234194
646,0.899265075114313
647,0.9274475393626185
648,0.9839288180324267
649,0.9596170313130791
650,0.9162164921772042
651,0.9134687809934786
652,0.9515890389370206
653,0.9571010315039957
654,0.9794301254799928
655,0.9193540374971196
656,0.9768609280339502
657,0.9684258187247717
658,0.9571010315039957
659,0.981727816401713
660,0.9750261284151714
661,0.9921758469034628
662,0.8912569528066075
663,0.9193540374971196
664,0.9721285322086194
665,0.8927063619804377
666,0.9594989187375254
667,0.9048503777864914
668,0.9425788823331748
669,0.9022702300210345
670,0.9249739988313995
671,0.7740357509707264
672,0.9158845940511978
673,0.9352795332112196
674,0.8674178968438679
675,0.9193540374971196
676,0.9710139535366432
677,0.8902580438268636
678,0.9292829583779576
679,0.9851489153903029
680,0.9808191747423809
681,0.9515890389370206
682,0.8255968185771959
683,0.9481168429066182
684,0.9292829583779576
685,0.9741211412591846
686,0.9298345141609842
687,0.9538172026446362
688,0.9619198790636901
689,0.9760248518416142
690,0.9441533499328456
691,0.9909206028831824
692,0.9594989187375254
693,0.8317229854868315
694,0.9781602336470954
695,0.9810641850179846
696,0.9241405461522743
697,0.9930298156878028
698,0.9671621507527358
699,0.9699453534241423
700,0.9725861043321842
701,0.9204304808306418
702,0.981727816401713
703,0.980842963130468
704,0.9349343281332037
705,0.9669986058540727
706,0.8388402952873327
707,0.981727816401713
708,0.9748860382246427
709,0.9768297018509338
710,0.9794301254799928
711,0.9892603945106838
712,0.9870192799408496
713,0.9642890456444336
714,0.9878563938303561
715,0.9856035547782364
716,0.9048503777864914
717,0.9967898108424299
718,0.965426869449852
719,0.9904948053186587
720,0.9354322668721474
721,0.8365857840110391
722,0.8674178968438679
723,0.9253817501405882
724,0.8196646771080832
725,0.950632115169094
726,0.9627467492849517
727,0.9063230663742914
728,0.981727816401713
729,0.9669986058540727
730,0.9022702300210345
731,0.8343809108862955
732,0.9860382246837665
733,0.9741189266880984
734,0.9748860382246427
735,0.8255968185771959
736,0.9481168429066182
737,0.9538172026446362
738,0.9495973871200298
739,0.965426869449852
740,0.9644430867049948
741,0.9729515850377011
742,0.9597968068588418
743,0.9794301254799928
744,0.9511465445091756
745,0.9582654986702904
746,0.9645553796513587
747,0.980842963130468
748,0.9760248518416142
749,0.9652380191030606
750,0.9748860382246427
751,0.9408315043295175
752,0.9665301728561083
753,0.9068594106860607
754,0.9800580110135846
755,0.8882658621099135
756,0.9249739988313995
757,0.9930420289274188
758,0.9604328017720725
759,0.8155507330858348
760,0.9495973871200298
761,0.9499101934413484
762,0.9350934018787792
763,0.9596170313130791
764,0.8762927329849985
765,0.9495973871200298
766,0.9635503329614288
767,0.9742728584071387
768,0.969797936762802
769,0.9910848254125401
770,0.9718748860592221
771,0.9878563938303561
772,0.9538172026446362
773,0.9883892391380812
774,0.9098623821430701
775,0.9682118312037462
776,0.8289418604100629
777,0.8995271355501736
778,0.9757172411421976
779,0.9098623821430701
780,0.9049514348040424
781,0.8289418604100629
782,0.9515890389370206
783,0.9909206028831824
784,0.8671809766769437
785,0.9704926293495468
786,0.9741368679437855
787,0.9669057330195714
788,0.9400392160148774
789,0.9652380191030606
790,0.9757493659679173
791,0.9593584459381403
792,0.9794301254799928
793,0.9198617596259705
794,0.988947983945317
795,0.9063230663742914
796,0.9176618826842271
797,0.9316653697513156
798,0.9768297018509338
799,0.9665741659650824
800,0.9985136657085286
801,0.9669986058540727
802,0.9794301254799928
803,0.954895059939591
804,0.9495973871200298
805,0.9193540374971196
806,0.9870192799408496
807,0.8356504405387668
808,0.8205203493038264
809,0.9823339434254046
810,0.987822392588277
811,0.9747502886967607
812,0.8442626494609161
813,0.9945538393373864
814,0.8902580438268636
815,0.8617409338503379
816,0.9945538393373864
817,0.9705035356549304
818,0.9781602336470954
819,0.9595301403670318
820,0.9076572634600654
821,0.9035677525318796
822,0.9596170313130791
823,0.9794301254799928
824,0.976375169079321
825,0.9853566218722977
826,0.8356504405387668
827,0.9771547228747626
828,0.9210821123753581
829,0.9718748860592221
830,0.9791344250971761
831,0.9748860382246427
832,0.997679164800527
833,0.962532901064231
834,0.9737176021931817
835,0.9579978716153777
836,0.987258244025713
837,0.9627839420584332
838,0.9905759619328635
839,0.9249739988313995
840,0.9515890389370206
841,0.9527695457677765
842,0.9791344250971761
843,0.9748860382246427
844,0.9511465445091756
845,0.9640476328074309
846,0.9910182047664835
847,0.8388402952873327
848,0.9745611913833805
849,0.9654850351744217
850,0.9515890389370206
851,0.9495973871200298
852,0.9641150175567582
853,0.9358813156780552
854,0.8289418604100629
855,0.9022702300210345
856,0.9329098852174227
857,0.9367732712216313
858,0.9877301657111929
859,0.9793921478513332
860,0.9924777982823411
861,0.9527695457677765
862,0.9378598255616792
863,0.9274219036764577
864,0.9633519735017481
865,0.8733210930591301
866,0.9515890389370206
867,0.9374839546230407
868,0.9431975000643683
869,0.9809019853312323
870,0.9798254448629179
871,0.9022702300210345
872,0.8815355645463205
873,0.9732913219553577
874,0.9123489991913937
875,0.969797936762802
876,0.9809970305625343
877,0.95310820600743
878,0.8815355645463205
879,0.9721583923286683
880,0.945268000037003
881,0.9022702300210345
882,0.9868430692406029
883,0.9747502886967607
884,0.9686787418755818
885,0.9400392160148774
886,0.9909206028831824
887,0.962532901064231
888,0.9905279854078171
889,0.9527695457677765
890,0.9977786557435774
891,0.9977786557435774
892,0.925534305644363
893,0.8772351965095883
894,0.994121881953858
895,0.9441533499328456
896,0.9860382246837665
897,0.9327918853318444
898,0.996916178719581
899,0.9725861043321842
900,0.9646519099338926
901,0.922239395106346
902,0.9879952182968509
903,0.9637828028510963
904,0.9653701658187345
905,0.9909206028831824
906,0.9798254448629179
907,0.9977239069388499
908,0.9988413879678923
909,0.9639981802273332
910,0.8857242501873421
911,0.9725861043321842
912,0.9441533499328456
913,0.9596170313130791
914,0.9911445075117555
915,0.9591423564232455
916,0.8673580198606774
917,0.9591654721680689
918,0.8751272047613956
919,0.9950371343373864
920,0.9580579632598931
921,0.9816366278499701
922,0.9858844002582531
923,0.9098623821430701
924,0.9108288102685648
925,0.8617409338503379
926,0.981727816401713
927,0.9510987998410617
928,0.9721285322086194
929,0.9905279854078171
930,0.9703530353960119
931,0.9764332608349493
932,0.9309758920801979
933,0.9798254448629179
934,0.9742728584071387
935,0.9274528185955044
936,0.8289418604100629
937,0.9677299835556181
938,0.9794301254799928
939,0.8356504405387668
940,0.9495973871200298
941,0.9687865908027868
942,0.9511465445091756
943,0.9923947588826739
944,0.9653701658187345
945,0.9062201134944794
946,0.9593584459381403
947,0.9515890389370206
948,0.8388402952873327
949,0.9756272765394455
950,0.9838330912307042
951,0.9860382246837665
952,0.909424883597949
953,0.9644430867049948
954,0.9627467492849517
955,0.9642890456444336
956,0.7802456282983552
957,0.9098623821430701
958,0.9049545252179636
959,0.909424883597949
960,0.7844004301814634
961,0.9048503777864914
962,0.9789845680956337
963,0.9494612135771247
964,0.8388402952873327
965,0.9098623821430701
966,0.9808191747423809
967,0.9824703319779373
968,0.965426869449852
969,0.8933016028158974
970,0.9850362731649125
971,0.8674178968438679
972,0.9794301254799928
973,0.9863516652248902
974,0.9814414299474356
975,0.888913033073375
976,0.8112645911612303
977,0.9048503777864914
978,0.8912569528066075
979,0.9481168429066182
980,0.8255968185771959
981,0.9687865908027868
982,0.9657029050363128
983,0.999206328901514
984,0.8289418604100629
985,0.9749349906685819
986,0.945268000037003
987,0.9960816434648837
988,0.9905279854078171
989,0.9495973871200298
990,0.9713950778480136
991,0.969797936762802
992,0.954895059939591
993,0.9748860382246427
994,0.9859240834513977
995,0.9593584459381403
996,0.9636812199735393
997,0.8616876292578702
998,0.9049545252179636
999,0.9652426344670014
1000,0.9765558912772561
1001,0.9860382246837665
1002,0.963365419457134
1003,0.9637828028510963
1004,0.9292829583779576
1005,0.9729515850377011
1006,0.7740357509707264
1007,0.9737767711035119
1008,0.947777948753783
1009,0.9860382246837665
1010,0.9747502886967607
1011,0.9715143795152051
1012,0.9607946520941731
1013,0.9521545947633199
1014,0.9690200232779427
1015,0.9594989187375254
1016,0.9930298156878028
1017,0.9596170313130791
1018,0.929159030470656
1019,0.9022702300210345
1020,0.9495973871200298
1021,0.9098623821430701
1022,0.9401558818465473
1023,0.8388402952873327
1024,0.9106368244107585
1025,0.9924777982823411
1026,0.9274475393626185
1027,0.9791344250971761
1028,0.9624522504890425
1029,0.947777948753783
1030,0.9428229685113579
1031,0.9158845940511978
1032,0.9964192546391272
1033,0.967840990899264
1034,0.9249739988313995
1035,0.9748860382246427
1036,0.9434409653771204
1037,0.8343809108862955
1038,0.943169249472362
1039,0.9481168429066182
1040,0.9860382246837665
1041,0.9595301403670318
1042,0.9860382246837665
1043,0.9292829583779576
1044,0.8365857840110391
1045,0.9274219036764577
1046,0.97942753623209
1047,0.9721285322086194
1048,0.9868326402848216
1049,0.8617409338503379
1050,0.9910824737887444
1051,0.9639981802273332
1052,0.8777919383661152
1053,0.9646519099338926
1054,0.9594989187375254
1055,0.962532901064231
1056,0.9049514348040424
1057,0.9481168429066182
1058,0.9495973871200298
1059,0.9579978716153777
1060,0.9595301403670318
1061,0.9710139535366432
1062,0.9596170313130791
1063,0.9048503777864914
1064,0.9123489991913937
1065,0.9948427323284644
1066,0.9809019853312323
1067,0.9309758920801979
1068,0.8255718694247917
1069,0.9013907138260883
1070,0.9944100750674415
1071,0.9635492129662239
1072,0.981727816401713
1073,0.9113231070593093
1074,0.9901141088475487
1075,0.9641150175567582
1076,0.9098623821430701
1077,0.8934420487637988
1078,0.9624522504890425
1079,0.9304132177023801
1080,0.8772351965095883
1081,0.9987932205935323
1082,0.9398149623393184
1083,0.9515890389370206
1084,0.9814461502645232
1085,0.9048503777864914
1086,0.9957215677532405
1087,0.9624522504890425
1088,0.9725861043321842
1089,0.9389271379385399
1090,0.9737767711035119
1091,0.888133361734552
1092,0.9978167311715946
1093,0.9515890389370206
1094,0.9814089247384686
1095,0.9985851558910832
1096,0.9635503329614288
1097,0.9748860382246427
1098,0.9693381149026703
1099,0.9591654721680689
1100,0.8388402952873327
1101,0.9049514348040424
1102,0.9704926293495468
1103,0.9945538393373864
1104,0.9595301403670318
1105,0.9515890389370206
1106,0.9860382246837665
1107,0.9886161151874957
1108,0.9809019853312323
1109,0.9755219809335721
1110,0.9172099191754062
1111,0.987822392588277
1112,0.9890742742542661
1113,0.9702175130705292
1114,0.9596170313130791
1115,0.9499101934413484
1116,0.9591654721680689
1117,0.8196646771080832
1118,0.8815355645463205
1119,0.9198617596259705
1120,0.9367732712216313
1121,0.9661477480491627
1122,0.9367732712216313
1123,0.8698541665634452
1124,0.9158845940511978
1125,0.9594989187375254
1126,0.9358813156780552
1127,0.9778306859402772
1128,0.9869294234919618
1129,0.9123489991913937
1130,0.981727816401713
1131,0.9768609280339502
1132,0.8815355645463205
1133,0.938699072654445
1134,0.9930791364553976
1135,0.907991193757203
1136,0.9510938263388338
1137,0.9806713076501091
1138,0.969797936762802
1139,0.9911965758297424
1140,0.7118063291916672
1141,0.9669986058540727
1142,0.965426869449852
1143,0.9549614363033476
1144,0.9860382246837665
1145,0.9704926293495468
1146,0.9957215677532405
1147,0.9568019379232607
1148,0.8617409338503379
1149,0.9511465445091756
1150,0.9705035356549304
1151,0.9935338596369049
1152,0.9687865908027868
1153,0.9748860382246427
1154,0.880908835737209
1155,0.9945538393373864
1156,0.9721285322086194
1157,0.9172099191754062
1158,0.9640476328074309
1159,0.954895059939591
1160,0.899265075114313
1161,0.9708911385035024
1162,0.988503347342132
1163,0.9049545252179636
1164,0.9675594606819297
1165,0.9722663958774685
1166,0.9926110888750354
1167,0.9856058109222906
1168,0.9619762244056939
1169,0.9293852615190482
1170,0.9646519099338926
1171,0.9950371343373864
1172,0.9687865908027868
1173,0.9641150175567582
1174,0.981727816401713
1175,0.9704926293495468
1176,0.9657029050363128
1177,0.9652380191030606
1178,0.9510987998410617
1179,0.967673766805998
1180,0.825740351284092
1181,0.9651312749199144
1182,0.9934950967210575
1183,0.9644430867049948
1184,0.9241405461522743
1185,0.9671773314289944
1186,0.9713950778480136
1187,0.9428229685113579
1188,0.8289418604100629
1189,0.9858844002582531
1190,0.9596170313130791
1191,0.9527695457677765
1192,0.9860382246837665
1193,0.9434605009056201
1194,0.9431975000643683
1195,0.8289418604100629
1196,0.9367732712216313
1197,0.9428229685113579
1198,0.9943201347929599
1199,0.9938568513468597
1200,0.981727816401713
1201,0.9856378568032
1202,0.9515890389370206
1203,0.9796271064462222
1204,0.9635503329614288
1205,0.9354507394788959
1206,0.9379256595064952
1207,0.9389271379385399
1208,0.9750092597727807
1209,0.9591654721680689
1210,0.8365857840110391
1211,0.8617409338503379
1212,0.9657029050363128
1213,0.9624522504890425
1214,0.9725861043321842
1215,0.9878563938303561
1216,0.9011722100100691
1217,0.9764742350388153
1218,0.8858350827671696
1219,0.9480958635363229
1220,0.9073363896833657
1221,0.9880945662643191
1222,0.9431975000643683
1223,0.9622125948570337
1224,0.9389271379385399
1225,0.9866831774381358
1226,0.9613820997061598
1227,0.9860382246837665
1228,0.9048503777864914
1229,0.9440747170251989
1230,0.9704926293495468
1231,0.967673766805998
1232,0.9265137314053822
1233,0.9978932978186759
1234,0.9241405461522743
1235,0.9292829583779576
1236,0.8388402952873327
1237,0.8934420487637988
1238,0.9860382246837665
1239,0.9748860382246427
1240,0.9721285322086194
1241,0.9691421038379145
1242,0.8762927329849985
1243,0.9690238809866937
1244,0.981727816401713
1245,0.974054113800689
1246,0.9384147014773332
1247,0.9749349906685819
1248,0.981727816401713
1249,0.899265075114313
1250,0.9916006482388678
1251,0.8587595949405549
1252,0.9669576591522702
1253,0.9098623821430701
1254,0.9495973871200298
1255,0.9751913124124284
1256,0.9909206028831824
1257,0.9088349678536917
1258,0.9596170313130791
1259,0.903515667287136
1260,0.9959554263227213
1261,0.9596170313130791
1262,0.899265075114313
